id,src_len,source,reference,hypothesis,bleu
375,10,Es war ein bemerkenswertes Privileg und eine aufregende Erfahrung .,It was a remarkable privilege and an amazing education .,it was a .,7.89
376,6,Jeder fragt nach dem Gestank .,Everyone asks about the smell .,so everybody 's,0.0
377,31,"Er ist da , aber nicht so präsent , wie man denkt , und an Tagen , an denen es wirklich schlimm ist , gewöhnt man sich recht schnell daran .","It 's there , but it 's not as prevalent as you think , and on days when it is really bad , you get used to it rather quickly .","it 's , , you , , , you know , it 's , ,",3.13
378,9,An das Gewicht gewöhnt man sich nur schwer .,The weight takes a long time to get used to .,you 're just making .,3.22
379,35,"Ich kenne Menschen , die diesen Job mehrere Jahre machten . Deren Körper gewöhnten sich noch immer an das Gewicht , das sie ihrem Körper auferlegen , Tonnen von Müll jede Woche zu tragen .",I knew people who were several years on the job whose bodies were still adjusting to the burden of bearing on your body tons of trash every week .,"so , the the that i the the of , that they were doing , and they .",1.74
380,6,Dann ist da die Gefahr .,Then there 's the danger .,there 's the .,38.75
381,24,"Nach Statistiken des Arbeitsministeriums ist der Beruf in der Stadtreinigung unter den 10 gefährlichsten Jobs im Land . Und ich lernte , warum .","According to the Bureau of Labor Statistics , sanitation work is one of the 10 most dangerous occupations in the country , and I learned why .","in the , the the of of the , the is the .",3.74
382,12,"Man ist den ganzen Tag im Verkehr , alles saust vorbei .","You 're in and out of traffic all day , and it 's zooming around you .",you 'll all over the .,1.71
383,12,Alle wollen vorbei und häufig passen die Autofahrer nicht genug auf .,"It just wants to get past you , so it 's often the motorist is not paying attention .",so they 're not really .,1.22
384,8,Das ist wirklich schlecht für die Arbeiter .,That 's really bad for the worker .,it 's really bad .,23.45
385,17,"Und der Müll selbst ist voll von Giften , die vom Müllwagen runterfallen und Schreckliches anrichten .",And then the garbage itself is full of hazards that often fly back out of the truck and do terrible harm .,the 's the the of of the .,2.41
386,9,Ich lernte auch über die Unbarmherzigkeit des Mülls .,I also learned about the relentlessness of trash .,i also learned the .,11.42
387,27,"Wenn man von der Bordsteinkante tritt und von der Rückseite des Müllwagens eine Stadt sieht , erkennt man , dass Müll wie eine Naturgewalt selbst ist .","When you step off the curb and you see a city from behind a truck , you come to understand that trash is like a force of nature unto itself .","and the , the you see , the is the , the is that the",2.47
388,8,"Er hört nicht auf , zu entstehen .",It never stops coming .,not stop .,14.13
389,11,Er ist auch wie eine Art der Atmung oder Zirkulation .,It 's also like a form of respiration or circulation .,it 's also a .,7.65
390,7,Er muss immer in Bewegung sein .,It must always be in motion .,it 's got to be .,8.17
391,7,Und dann ist da das Stigma .,And then there 's the stigma .,and there 's .,16.7
392,66,"Man legt die Uniform an und wird unsichtbar , bis jemand – aus welchem Grund auch immer – wütend wird , weil man den Verkehr mit dem Wagen blockiert oder eine Pause zu nah an ihrer Wohnung macht , oder einen Kaffee in ihrem Lokal trinkt , und sie kommen und verhöhnen einen und sagen , dass sie einen nicht in ihrer Nähe haben wollen .","You put on the uniform , and you become invisible until someone is upset with you for whatever reason like you 've blocked traffic with your truck , or you 're taking a break too close to their home , or you 're drinking coffee in their diner , and they will come and scorn you , and tell you that they do n't want you anywhere near them .","they 're going to , and they 're in the , , they 're in the , , and they , and they , and they , and they , and they , and they 're in their , ,",3.13
393,33,"Ich finde dieses Stigma besonders ironisch , weil ich fest daran glaube , dass die Mitarbeiter der Stadtreinigung die wichtigste Arbeitskräfte auf den Straßen der Stadt sind . Das hat drei Gründe .","I find the stigma especially ironic , because I strongly believe that sanitation workers are the most important labor force on the streets of the city , for three reasons .","i think that 's because i think , the the of the that i believe that .",3.48
394,8,Sie sind die Wächter der öffentlichen Gesundheit .,They are the first guardians of public health .,they are the .,10.13
395,32,"Wenn sie nicht den Müll entfernten , jeden Tag effizient und effektiv , würde er aus den Behältern quillen und die damit verbundenen Gefahren würden uns bedrohen auf sehr realem Wege .","If they 're not taking away trash efficiently and effectively every day , it starts to spill out of its containments , and the dangers inherent to it threaten us in very real ways .","and , , , , and , and , , and , and , and , and",1.89
396,19,"Krankheiten , die wir seit Jahrzehnten und Jahrhunderten unter Kontrolle hatten , würden sich ausbreiten und uns schaden .",Diseases we 've had in check for decades and centuries burst forth again and start to harm us .,"we had , and we had , and we had .",2.71
397,5,Die Wirtschaft braucht sie .,The economy needs them .,it needs .,17.8
398,32,"Wenn wir den alten Kram nicht wegwerfen können , haben wir keinen Platz für den neuen . Die Motoren der Wirtschaft fangen an zu stottern , wenn der Konsum ausgebremst ist .","If we ca n't throw out the old stuff , we have no room for the new stuff , so then the engines of the economy start to sputter when consumption is compromised .","if we can to the , we , the the , we , the the .",2.37
399,14,"Ich bewerbe nicht den Kapitalismus , ich weise nur auf die Wechselbeziehung hin .","I 'm not advocating capitalism , I 'm just pointing out their relationship .",i i ' m not just looking for .,3.6
400,17,"Und dann ist da das , was ich unsere durchschnittliche , nötige , alltägliche Geschwindigkeit nenne .","And then there 's what I call our average , necessary quotidian velocity .",and that 's what we 're looking at .,6.05
401,14,"Damit meine ich nur , wie schnell wir an Bewegung heutzutage gewöhnt sind .",By that I simply mean how fast we 're used to moving in the contemporary day and age .,"so , how we are .",1.22
402,23,"Wir kümmern uns nicht darum , unseren Kaffeebecher , unsere Tasche oder unsere Wasserflasche zu reparieren , zu reinigen , oder herumzutragen .","We usually do n't care for , repair , clean , carry around our coffee cup , our shopping bag , our bottle of water .","we 're not to to our , , , our our , ,",3.21
403,29,"Wir nehmen sie , werfen sie weg , vergessen sie , weil wir wissen , dass es Leute auf der anderen Seite gibt , die sich darum kümmern .","We use them , we throw them out , we forget about them , because we know there 's a workforce on the other side that 's going to take it all away .","so , you know , the way that , because it 's ,",1.79
404,41,"Daher will ich heute einige Wege vorschlagen , wie wir über Stadtreinigung denken können , um das Stigma zu verbessern und sie in diese Unterhaltung zu bringen , wie man eine Stadt schaffen kann , die nachhaltig und human ist .",So I want to suggest today a couple of ways to think about sanitation that will perhaps help ameliorate the stigma and bring them into this conversation of how to craft a city that is sustainable and humane .,"so , how to make a , and and to make it , and to make it , and to make it ,",2.25
405,11,"Ihre Arbeit , so denke ich , ist irgendwie liturgisch .","Their work , I think , is kind of liturgical .",i think it 's .,3.83
406,9,"Sie sehen die Straßen jeden Tag , regelmäßig .","They 're on the streets every day , rhythmically .",they 're watching the .,5.17
407,7,Sie tragen in vielen Städten Uniformen .,They wear a uniform in many cities .,they are in .,6.99
408,9,"Man weiß , wann man sie erwarten kann .",You know when to expect them .,you can do .,7.55
409,8,Und ihre Arbeit lässt uns unsere tun .,And their work lets us do our work .,we do doing that .,5.71
410,6,Sie sind wie eine Rückversicherung .,They are almost a form of reassurance .,they 're .,5.2
411,32,"Der Ablauf , den sie aufrechterhalten , hält uns sicher vor uns selbst , vor unseren Absonderungen , dem Abgestoßenen und dieser Ablauf muss immer aufrechterhalten werden , um jeden Preis .","The flow that they maintain keeps us safe from ourselves , from our own dross , our cast - offs , and that flow must be maintained always no matter what .","so , the , of the , , the , , the , , , the , ,",1.3
412,45,"Am Tage nach dem 11 . September 2001 hörte ich den Donner eines Müllwagens auf der Straße , griff meinen kleinen Sohn und rannte die Treppen herunter und dort war ein Mann , der seine Papier-Recycling-Route fuhr , wie er es jeden Mittwoch tut .","On the day after September 11 in 2001 , I heard the growl of a sanitation truck on the street , and I grabbed my infant son and I ran downstairs and there was a man doing his paper recycling route like he did every Wednesday .","he was the the , the the , , and i the the , , and he was the , , and he was .",1.91
413,23,"Und ich versuchte , ihm für seine Arbeit zu danken – an diesem Tag aller Tage , aber ich begann zu weinen .","And I tried to thank him for doing his work on that day of all days , but I started to cry .","i was working on , i was working on , and i was .",1.97
414,18,"Und er schaute mich an und nickte nur und sagte : "" Alles wird gut . "" ––","And he looked at me , and he just nodded , and he said , "" We 're going to be okay .","and so , , and he said , """,13.32
415,6,""" Alles wird gut . ""","We 're going to be okay . ""","it 's . """,11.75
416,14,Erst später begann ich meine Nachforschungen über Stadtreinigung und traf den Mann wieder .,"It was a little while later that I started my research with sanitation , and I met that man again .",and i started talking about the time .,1.43
417,16,Sein Name ist Paulie und wir arbeiteten oft zusammen ; schließlich wurden wir gute Freunde .,"His name is Paulie , and we worked together many times , and we became good friends .","we 're , we , and we .",7.0
418,9,"Ich wollte glauben , dass Paulie recht hatte .",I want to believe that Paulie was right .,i was to believe .,11.42
419,4,Alles wird gut .,We are going to be okay .,all right .,7.25
420,35,"Aber in unseren Bemühungen , die Art zu ändern , wie wir auf diesem Planet als Spezies existieren , müssen wir auch all die Kosten beachten , inklusive der sehr menschlichen Kosten der Arbeit .","But in our effort to reconfigure how we as a species exist on this planet , we must include and take account of all the costs , including the very real human cost of the labor .","we 're to the to of the , we , the we have , the way we have .",2.79
421,89,"Und wir müssten informiert sein , um die Menschen zu erreichen , die diese Arbeit tun , ihre Erfahrung sammeln , wie wir darüber denken , wie wir Systeme um Nachhaltigkeit entwickeln können , die uns von Straßenrand-Recycling lösen , was ein bemerkenswerter Erfolg der letzten 40 Jahre ist , über die Vereinigten Staaten von Amerika und Länder dieser Welt , und uns an einen Horizont bringen , an dem wir auf andere Arten von Müll blicken , die verringert werden können durch die Produktion und industrielle Quellen .","And we also would be well informed to reach out to the people who do that work and get their expertise on how do we think about , how do we create systems around sustainability that perhaps take us from curbside recycling , which is a remarkable success across 40 years , across the United States and countries around the world , and lift us up to a broader horizon where we 're looking at other forms of waste that could be lessened from manufacturing and industrial sources .","so , the we of the , we , the we , the we , the we , the we , the we , , the the , , we , the we , , the we , and the the , that we can , and the the ,",1.11
