id,src_len,source,reference,hypothesis,bleu
509,32,"Unser Ziel war es , das negative Bild von Amerikanern arabischer Herkunft in den Medien zu verändern und zugleich Casting-Direktoren daran zu erinnern , dass Südasien und Arabien nicht synonym sind .","Our goal was to change the negative image of Arab - Americans in media , while also reminding casting directors that South Asian and Arab are not synonymous .",our goal was to the negative image of americans 's the the media and and the first thing that the and and and and not not .,13.35
510,20,"Die Gleichstellung von Arabern war viel , viel einfacher als die Herausforderung , gegen das Stigma der Behinderung anzukommen .","Mainstreaming Arabs was much , much easier than conquering the challenge against the stigma against disability .",the was much much much much than the challenge challenge against the stigma of disability .,22.03
511,6,Mein großer Durchbruch war 2010 .,My big break came in 2010 .,my big breakthrough was 2010 .,15.21
512,15,"Ich wurde als Gast in die Nachrichtensendung "" Countdown with Keith Olbermann "" eingeladen .","I was invited to be a guest on the cable news show "" Countdown With Keith Olbermann . ""","i was considered as a "" , "" to to . .",2.96
513,24,"Ich kam wie zum Abschlussball angezogen rein , sie schoben mich in ein Studio und setzten mich auf einen drehenden Stuhl mit Rollen .","I walked in looking like I was going to the prom , and they shuffle me into a studio and seat me on a spinning , rolling chair .","i was like the the the , , they me me in a studio and a me with a chair chair .",7.74
514,20,"Ich schaute also die Bühnenmanagerin an und sagte : "" Entschuldigung , kann ich einen anderen Stuhl kriegen ? ""","So I looked at the stage manager and I 'm like , "" Excuse me , can I have another chair ? ""","so i looked at the and and said , "" sorry , can another another ? """,10.41
515,18,"Und sie schaute mich an und sagte : "" Fünf , vier , drei , zwei ... ""","And she looked at me and she went , "" Five , four , three , two ... ""","and she looked at me and said , "" five , three , two ...",48.45
516,5,Und wir waren live !,"And we were live , right ?",and we live .,8.97
517,33,"Ich musste mich also am Tisch des Gastgebers festhalten , damit ich während der Szene nicht aus dem Bildschirm rollte , und als das Interview vorbei war , war ich außer mir .","So I had to grip onto the anchor 's desk so that I would n't roll off the screen during the segment , and when the interview was over , I was livid .","so i had to sit at the table of the , i was n't in the the the the the , and when the was was was , i was .",10.19
518,22,"Da war meine Chance gewesen und ich hatte sie versaut , und ich wusste , die laden mich nie wieder ein .","I had finally gotten my chance and I blew it , and I knew I would never get invited back .","there was my chance , and i had her , and i knew i had never had to .",6.31
519,22,"Aber Mr. Olbermann lud mich nicht nur wieder ein , sondern machte mich zu einem Vollzeit-Mitarbeiter und klebte meinen Stuhl fest .","But not only did Mr. Olbermann invite me back , he made me a full - time contributor , and he taped down my chair .","but mr . did n't just me me , but made me a a and and my chair .",9.68
520,19,Bei der Arbeit mit Keith Olbermann habe ich etwas Tolles gelernt : Alle Menschen im Internet sind Drecksäcke .,One fun fact I learned while on the air with Keith Olbermann was that humans on the Internet are scumbags .,"working with keith , i learned something like a : all people on the internet .",4.5
521,21,"Leute sagen , Kinder sind grausam , aber als Kind oder Erwachsene hat sich nie jemand über mich lustig gemacht .","People say children are cruel , but I was never made fun of as a child or an adult .",people say kids kids are but but child child or neither never made me .,6.33
522,12,Im World Wide Web bin ich mit meiner Behinderung plötzlich Freiwild .,"Suddenly , my disability on the world wide web is fair game .","in the world wide web , i my my .",22.38
523,21,"Wenn ich mir online Videos anschaue , sehe ich Kommentare wie : "" Ey , wieso zuckt die so ? ""","I would look at clips online and see comments like , "" Yo , why 's she tweakin ? ""","if i look at online , i look at like , "" why , why ?",11.1
524,8,""" Ey , ist die bekloppt ? """,""" Yo , is she retarded ? """,""" stop is the ? ? """,13.54
525,8,"Und mein Favorit : "" Armer Hängelippen-Terrorist .","And my favorite , "" Poor Gumby - mouth terrorist .","and my favorite , "" poor . .",25.12
526,5,Hat sie ne Krankheit ?,What does she suffer from ?,did it disease ?,9.69
527,7,"Wir sollten für sie beten . ""","We should really pray for her . """,we should pray .,7.73
528,18,"Einer schlug sogar vor , meine Behinderung in die Credits aufzunehmen : Drehbuchautorin , Komikerin , Zerebralparese .","One commenter even suggested that I add my disability to my credits : screenwriter , comedian , palsy .","even even my my my in the , : , , .",3.07
529,9,Eine Behinderung ist so sichtbar wie die Herkunft .,Disability is as visual as race .,a disability is so visible as the .,7.27
530,15,"Wenn ein Rollstuhlfahrer nicht Beyoncé spielen kann , kann Beyoncé auch keinen Rollstuhlfahrer spielen .","If a wheelchair user ca n't play Beyoncé , then Beyoncé ca n't play a wheelchair user .","if a not not n't play , , can can not play .",5.53
531,16,Die Behinderten sind die größten -- Ja . Das ist einen Applaus wert . Los .,"The disabled are the largest — Yeah , clap for that , man . C'mon .",the u.n are the biggest -- yes .,5.48
532,19,Menschen mit Behinderungen sind die größte Minderheit auf der Welt und wir sind die unterrepräsentierteste in der Unterhaltungsbranche .,"People with disabilities are the largest minority in the world , and we are the most underrepresented in entertainment .",people are disabilities the biggest minority in the world and we are the the in the .,27.1
533,16,"Die Ärzte sagten , ich könne nie laufen , doch ich sitze hier vor euch .","The doctors said that I would n't walk , but I am here in front of you .","the doctors said i never never run , but i 'll m here .",6.68
534,14,"Aber wäre ich mit sozialen Medien aufgewachsen , wäre ich vielleicht nicht hier .","However , if I grew up with social media , I do n't think I would be .","but i would have been media , i would not be .",6.14
535,20,"Ich hoffe , dass wir zusammen ein positiveres Bild von Behinderung in den Medien und im Alltag erschaffen können .",I hope that together we can create more positive images of disability in the media and in everyday life .,i hope we can put a complete picture of media media and media .,6.02
536,15,"Vielleicht gäbe es weniger Hass im Internet , wenn es mehr positive Vorbilder gäbe .","Perhaps if there were more positive images , it would foster less hate on the Internet .",maybe there 's less hatred in the internet if there .,5.46
537,4,Oder vielleicht nicht .,Or maybe not .,or not .,39.43
538,15,"Vielleicht braucht es immer noch ein Dorf , um ein Kind gut zu erziehen .",Maybe it still takes a village to teach our children well .,maybe it 's still a a good to to a child .,5.06
539,14,Meine Reise mit Umwegen hat mich an ein paar sehr besondere Orte gebracht .,My crooked journey has taken me to some very spectacular places .,my journey with me very very many places .,8.59
540,17,Ich durfte auf dem roten Teppich neben Seifenopern-Star Susan Lucci und der ikonischen Lorraine Arbus laufen .,I got to walk the red carpet flanked by soap diva Susan Lucci and the iconic Lorraine Arbus .,i built the red red next to the and and the .,5.92
541,21,"Ich durfte in einem Film mit Adam Sandler spielen und mit meinem Idol , dem wunderbaren Dave Matthews , arbeiten .","I got to act in a movie with Adam Sandler and work with my idol , the amazing Dave Matthews .","i was working on a film adam adam adam and and my my , , wonderful wonderful .",2.72
542,17,"Ich bin als Hauptfigur mit der Comedy-Tour "" Arabs Gone Wild "" um die Welt gereist .",I toured the world as a headliner on Arabs Gone Wild .,"i grew up as a the , "" world around . """,8.52
543,14,Ich war Repräsentantin des großen Bundesstaats New Jersey im Democratic National Committee 2008 .,I was a delegate representing the great state of New Jersey at the 2008 DNC .,i was the great great in in the national national 2008 .,6.39
544,31,"Ich habe "" Maysoon 's Kids "" gegründet , einen wohltätigen Verein , der versucht , palästinensischen Flüchtlingskindern den Bruchteil einer Chance zu geben , die meine Eltern mir gaben .","And I founded Maysoon 's Kids , a charity that hopes to give Palestinian refugee children a sliver of the chance my parents gave me .","i ' ve founded the , , , a a , which is trying to give , moral potential to the the parents parents .",5.01
545,57,"Aber der eine Moment , der am meisten heraussticht -- bevor diesem hier -- -- der Moment , der am meisten heraussticht , war der , als ich vor dem Mann auftrat , der wie ein Schmetterling fliegt und wie eine Biene sticht , der Parkinson hat und genau so zappelt wie ich : Muhammad Ali .","But the one moment that stands out the most was when I got -- before this moment -- — but the one moment that stands out the most was when I got to perform for the man who floats like a butterfly and stings like a bee , has Parkinson 's and shakes just like me , Muhammad Ali .","but the one moment most most most -- most -- -- this -- the moment that most most most , when i was before the man who looked like a a and and a a of of the , and the the as i .",8.11
